TRAIN	TARGET	AVG_ALL_MONOLINGUAL	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	RHO_MONOLINGUAL	P_MONOLINGUAL	AVG_ALL_MBERT	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	RHO_MBERT	P_MBERT	AVG_ALL_XLMR	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR	RHO_XLMR	P_XLMR
German	Alsatian G.	0.7054569828877849	0.43606971059064736	0.710222642798938	0.7592303446100466	0.7720842204873433	0.7764529611229398	0.7691506978944878	0.6126163468760046	2.6498087928894847e-05	0.737300762960264	0.5844504021447721	0.7580034694843085	0.7759343952058035	0.7771841980760132	0.7724806812805551	0.7637281185932817	0.8280250281514524	2.9723660990353333e-08	0.7050378562499656	0.4577014405572265	0.7050182048440715	0.7636219724552794	0.7772281146113661	0.7724236188063953	0.7686718378977362	0.7468843524211853	3.259562581865383e-06
German	German	0.9815495084802102	0.9828427549995574	0.9827644259663996	0.9827558778724205	0.9822079430498519	0.981183838380074	0.9751489426505919	0.46939924898729096	9.846454823341443e-06	0.9811581318748035	0.982573328460778	0.9821588553254316	0.9821583298445237	0.9816254330241478	0.9810441970398648	0.9774353776690091	0.661345142325023	1.1853392648629237e-08	0.9818697366309389	0.9828700342114344	0.9827306957604387	0.9826213264228002	0.9824054785520884	0.981812978732105	0.9788314802988813	0.6134886010193842	2.389356411316669e-07
German	Swiss German	0.7589247803718296	0.54852111125787	0.7808332966436257	0.7975362127416017	0.7971857526526659	0.7941223088099326	0.7844934618940695	0.6912481075773413	5.629875369707062e-07	0.7538793242628388	0.624095812601823	0.7780564484170667	0.7835639117608207	0.7862304610100832	0.7817867993483334	0.7695425124389063	0.8401941184944174	6.3481405801211345e-09	0.7470349593281139	0.5619096265114354	0.7654886350626591	0.7904377768579757	0.7916478058317409	0.7901911916231473	0.7825347200817254	0.7249434521716609	5.870511326225338e-06
German	Low Saxon	0.42473257418909593	0.17902001380262247	0.3477340694731999	0.4828157349896481	0.5097998619737749	0.5805383022774326	0.6024844720496895	0.8620337872930713	9.024704372899447e-13	0.6029998347848663	0.36105407255304584	0.6050650239561944	0.6558521560574949	0.67701916495551	0.6673511293634498	0.6664613278576318	0.7336581802331037	5.944522840099333e-06	0.5643492960410437	0.2606787795680493	0.4412067192320877	0.5804593760713062	0.7117757970517655	0.7130613644154954	0.7083990401097017	0.8987193639234546	3.6219351020938596e-11
Dutch	Dutch	0.9384311109105992	0.9759772890945072	0.9725030126454769	0.9661876043258758	0.95463991351363	0.9322148065832916	0.8290640393008137	0.9216227555848175	1.623349814489868e-25	0.9585012088328024	0.9739037393466349	0.971235394083609	0.9677490723013529	0.9614655791011337	0.9518378584713612	0.9248156096927238	0.9149547001286643	1.5776589148990251e-24	0.9637618268960116	0.9788606062664702	0.9751124684811758	0.9704223544588888	0.9649552835413552	0.9573144185357059	0.9359058300924747	0.8742894174327802	7.388240140292959e-20
Dutch	Low Saxon	0.614161447459986	0.5227557411273487	0.6208768267223382	0.6338204592901879	0.6419624217118998	0.6387613082811412	0.6267919276270006	0.8203676883410109	2.866148346844377e-08	0.7365389002966006	0.7288843258042437	0.7451060917180014	0.7505133470225872	0.7468172484599589	0.7327173169062287	0.7151950718685831	0.49464408941701593	0.0054577160781085834	0.7078391041023884	0.634418923551594	0.7058621871786082	0.730133699005828	0.7302022625985602	0.7299280082276312	0.7164895440521084	0.7837569247148598	3.016529628249355e-07
Bokmål	Bokmål	0.9661282354829726	0.9861416191211909	0.9847795591710657	0.9806405730870509	0.974044671324615	0.9610655970925993	0.9100973931013133	0.9435889063785706	1.5914148143201104e-29	0.9621135961350121	0.9816902695861242	0.9800897941756012	0.9743038967870976	0.9685235458491898	0.9564409536094418	0.9152283564107367	0.9670639318356461	5.776453612891357e-35	0.9708693986833699	0.9854406135710347	0.9841742019051656	0.9809945189111436	0.9755448221907859	0.965730014468798	0.9333322210532913	0.964899999634858	2.2600441358954706e-35
Bokmål	East N.	0.5822796377835008	0.35384231951482925	0.6002658469718368	0.6699509844645677	0.6475866079587937	0.6245077677162084	0.5975243000747694	0.392149520008197	0.03208785959843417	0.5677108676817907	0.5713716042203206	0.5997064606352634	0.580842402592008	0.5679322090221817	0.559242336130265	0.5399684306720943	-0.4393819652779631	0.019315137228461548	0.622860070338678	0.660579878707319	0.6301237849962615	0.6309711722189915	0.6198720611448035	0.6069618675749772	0.588651657389715	-0.5915041204028313	0.0005763069840962405
Bokmål	North N.	0.6037191775210945	0.357532563283362	0.6276562628000327	0.6943556975505857	0.6714180388301794	0.6474154173834685	0.6239370852789383	0.6087705889033328	0.0003572954811819928	0.5995213519175179	0.6059637912673057	0.6146473334971737	0.6066683050708609	0.5986401245187188	0.5954943884656345	0.581764561317277	-0.22774870523087187	0.24378234194492343	0.6570546953933537	0.7038256737937248	0.6600311296796919	0.6600638977635783	0.6533464405668878	0.6425657409682969	0.6224952895879413	-0.3478866973605328	0.059590287240580186
Bokmål	West N.	0.5682899966479912	0.32993822726619737	0.5931331705214767	0.6555236316621176	0.6310443901738255	0.6125413015371355	0.5875592587271944	0.5666199052501354	0.0010968280643924055	0.5539386103529186	0.5789541732509698	0.5728487286309438	0.5589570464013791	0.5457836517741704	0.5409998563424795	0.5260882057175693	-0.5757969962124023	0.0008702530373835362	0.6112603553129339	0.6673753771009913	0.6167935641430831	0.6121965234880047	0.6039074845568165	0.5924867116793564	0.5748024709093521	-0.5420493676553143	0.0019742166568290937
