TRAIN	TARGET	AVG_ALL_MONOLINGUAL	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	RHO_MONOLINGUAL	P_MONOLINGUAL	AVG_ALL_MBERT	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	RHO_MBERT	P_MBERT	AVG_ALL_XLMR	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR	RHO_XLMR	P_XLMR
Nynorsk	East N.	0.6426712082191022	0.6406745866910359	0.6902218160671263	0.6651325081000249	0.6475533770873142	0.6193237517653901	0.5931212096037218	-0.8327779897540912	1.1413240645014342e-08	0.5647946609066491	0.5911439727506854	0.589748276148542	0.5613192655977403	0.5639278890088892	0.5547893993519979	0.5278391625820387	-0.6468963115979189	0.00011202285198827673	0.6276010080031015	0.6691700589847968	0.655628478856858	0.6390628894242751	0.6234443798288611	0.6033563180194401	0.5749439229043782	-0.09544006251772126	0.6158910949194359
Nynorsk	North N.	0.6738073782802217	0.6735643483247317	0.7218645039731302	0.6916195625460801	0.6763987875808962	0.6511345949045629	0.6282624723519291	-0.8510612013096026	2.5419524780438347e-09	0.5977198874962454	0.6184156631440977	0.6118128942410092	0.593888752355206	0.5999508478741704	0.5939215204390924	0.5683296469238961	-0.4666678266547022	0.009332231459256796	0.6630184866606592	0.712296223478332	0.6815925288768738	0.6696157942164331	0.6554927500614401	0.6426148930941263	0.6164987302367494	-0.04772534144985897	0.8022489533449831
Nynorsk	Nynorsk	0.9582455108168839	0.9819599981269931	0.979226363282606	0.9735478330117469	0.9654571594558592	0.950271374028176	0.899010336995923	-0.8883082804975454	2.9281850080142573e-21	0.9523531692382221	0.9745238868031165	0.970069208929797	0.9643274852690646	0.9585527262040289	0.9430333644988093	0.9036123437245166	-0.3823345932971523	0.002572397839864578	0.9599664453181556	0.9767767602470432	0.9742149245711056	0.9696773615145522	0.9629711053808581	0.9527595921366003	0.9233989280587738	-0.01498491997959993	0.909525303254589
Nynorsk	West N.	0.6446224201503614	0.6541301537135469	0.6869271656371211	0.6564717712972274	0.6428674041086051	0.6268352248240195	0.6005028013216492	-0.9175050676942663	9.942302288564582e-13	0.5619762486232821	0.5777618158310588	0.5761815831058756	0.5615572475219077	0.5637839390892114	0.5575204711966671	0.5350524349949721	-0.6051760695509549	0.0003955785896584832	0.6246276875927789	0.6795000718287602	0.6404826892687833	0.6286596753340037	0.6149834793851459	0.6036632667720155	0.5804769429679644	-0.06354530845513144	0.7386813311557235
French	French	0.8148612934493435	0.8880977739784411	0.875180540316083	0.8550140407621685	0.8276643027079654	0.7813586161528328	0.6618524867785706	-0.8978594660069158	2.5108735073793684e-22	0.965889591699245	0.9822444232547106	0.980029723950755	0.9747897410735323	0.9736116438467894	0.9594847828016982	0.9251772352679858	-0.752742082134991	4.031908624026798e-12	0.970707717469162	0.9837970373214526	0.9826882852613832	0.9797480336156431	0.9764668651119713	0.9652458625593056	0.936300220945216	-0.6680012152964506	5.5164027235136864e-09
French	Picard	0.5040071028914129	0.4789024022514825	0.516313197306262	0.5243944114986431	0.518102321841391	0.5096190571916777	0.476711227259021	-0.14336713451455974	0.4497662545857882	0.7205548296311187	0.6764096894160218	0.7297818876268971	0.735129158709418	0.734867825912152	0.7295205548296311	0.7176198612925921	0.1540866429900593	0.41623066042403256	0.7380306228431669	0.666720273394311	0.7442356015679967	0.7566790632224344	0.7589305457834958	0.754588400844306	0.747029852246457	0.33244229791789826	0.07266415329127042
French	Occitan	0.4395338500430591	0.4083840320026669	0.43525293774481194	0.4500875072922743	0.4546212184348695	0.45338778231519294	0.4354696224685391	0.45044141655560027	0.012493889749751241	0.852333526987025	0.8597891941239937	0.8668935181342852	0.8587434641878995	0.8532492323014358	0.8450493816914266	0.8302763714831107	-0.8341157857215676	1.0289013573166315e-08	0.8118829981718463	0.7677746385241815	0.808924713312282	0.8267409007811202	0.827222868539139	0.8229516370284194	0.8176832308459365	0.3908593884977033	0.03270862199831103
Spanish	Occitan	0.6806341827840957	0.624387814393625	0.687889101021001	0.6976342657923135	0.6916244708226114	0.693616668050137	0.6886527766248858	0.3565226253324743	0.053129423695301485	0.8206849807729548	0.8347414723213544	0.8425097518466262	0.829546020416632	0.8180429911195951	0.8094447672005977	0.789824881732924	-0.9540714908052894	3.434043979583537e-16	0.7708132513434157	0.7210570051520692	0.7862389895296659	0.7826990194449062	0.7860727937510388	0.779292005983048	0.7695196941997673	-0.4054423867095495	0.02623049871962451
Spanish	Spanish	0.9617559623652472	0.9900509392036355	0.9877345407019451	0.9745463174101671	0.9714714301618896	0.9594339611831723	0.887298585530673	-0.9597843826210216	1.0890587158859026e-33	0.9652822807344429	0.9890552115810489	0.9869349599820565	0.9775421966882577	0.963646323065559	0.9610891658466378	0.9134258272430973	-0.9075594137819832	1.5952353456901846e-23	0.9737751858402387	0.989714382441365	0.9878627702525862	0.9840468011601811	0.9769368518242573	0.9700467952223745	0.9340435141406687	-0.7933278957757415	4.111881572108812e-14
MSA	Egyptian A.	0.6209600325434761	0.6716566663276721	0.6965727651784805	0.6645174412691954	0.6212346181226482	0.5669887114817451	0.5047899928811146	-0.3779273608120976	0.03948374163604293	0.5640089494559138	0.5878572154988305	0.6101494965931049	0.59776263602156	0.5786840231872267	0.5357673141462422	0.47383301128851824	-0.7743608991742862	5.13711071351707e-07	0.6072341435302891	0.6360215600528832	0.6647411776670396	0.654551001728872	0.6187735177463642	0.5720532899420319	0.4972643140445439	-0.8189540980901677	3.1689432717041956e-08
MSA	Gulf Arabic	0.6118839922963631	0.6639854990370454	0.6900419168460405	0.6537441939503794	0.6133907329783619	0.5569049507193837	0.49323666024696944	-0.3658871971048095	0.04676206121319452	0.5941467467240661	0.6540387447603943	0.6500962954571201	0.6211850005664439	0.5961708394698085	0.5526452928514785	0.49074430723915263	-0.9491662389245424	1.3790462966617334e-15	0.6065292096219929	0.6577093010082701	0.6631245043616177	0.6469921830746572	0.610989010989011	0.5663079188852385	0.49405233941316407	-0.8944160999032241	2.7190394386184875e-11
MSA	Levantine A.	0.5826150627615063	0.6389539748953975	0.650794979079498	0.6222594142259414	0.5836192468619247	0.5302719665271967	0.4697907949790795	-0.30524044657921034	0.1009543074263007	0.5255264993026498	0.5586610878661088	0.5684309623430962	0.5500418410041841	0.533284518828452	0.49761506276150624	0.44512552301255226	-0.9081404959219312	4.222655160207467e-12	0.5585948396094839	0.5888075313807531	0.607907949790795	0.5970292887029288	0.5678033472803347	0.5284518828451883	0.4615690376569037	-0.8421425615264263	5.414723117231781e-09
MSA	MSA	0.8392781555573355	0.9412321040763733	0.928346824496205	0.8883400252347992	0.8270947469378127	0.782020865241939	0.6686343673568845	-0.08501530366141777	0.5183805307402514	0.8600708818506807	0.9621082071370507	0.9499219919528945	0.9128111042954858	0.8544105039666157	0.7915210432310144	0.6896524405210233	-0.8644427246723754	5.710664404937345e-19	0.8659761991059397	0.9639956353001626	0.9520138467132485	0.9148414651835987	0.8630364187340362	0.7976885803715417	0.7042812483330503	-0.9649709581712919	2.1333097167042692e-35
MSA	Maghrebi A.	0.493840537039218	0.5068425391591096	0.5423860558238134	0.5286303144505947	0.5040866800141327	0.4616181839594865	0.419479448828171	-0.6321085946326234	0.00017889434147714143	0.4772975307188003	0.5013308208691556	0.5051701801907902	0.4933223413025557	0.4825108938876458	0.4585796725945118	0.42287127546814274	-0.8688984808759553	4.782308901905775e-10	0.4925725277745064	0.5077847132257685	0.52879519491226	0.5230714874573077	0.5017783535508185	0.46939112000942174	0.42461429749146146	-0.7302136322475632	4.643022330453334e-06
Finnish	Finnish	0.9684126985019053	0.9825679410466039	0.9805408794639687	0.977880388651505	0.9714506635104561	0.9621191069505383	0.9359172113883598	-0.9811647419666802	4.085120790716019e-43	0.9509806352823975	0.9634619052119129	0.9611237046703769	0.95684460200704	0.9519812007388623	0.9445287392214553	0.9279436598447368	-0.4612027666716493	0.00020833509274677665	0.9664093448242342	0.9774725607290653	0.9748308923069369	0.9730164822631627	0.9692874199329102	0.9632083463000789	0.940640367413252	-0.6819945677542967	1.9775037299920484e-09
Finnish	Ostrobothnian F.	0.7833958845204074	0.8118802187504371	0.8018732720720216	0.7852991500808892	0.773450634292348	0.7771095290711498	0.7507625028555976	-0.8706822088325907	3.993280832868782e-10	0.7487704724817786	0.7774159178554928	0.7842235778873624	0.7636054197271278	0.7358147034142017	0.7312652630189427	0.7002979529875445	-0.7539318957299429	1.505550522543282e-06	0.8486659991203361	0.8112334946050404	0.8522632628042561	0.861812294706108	0.8632833921335592	0.8599416052929563	0.8434619451800971	-0.03233006921401425	0.8653256826834127
Finnish	SE Finnish	0.7680426399940349	0.8116431789857156	0.7889240405202441	0.7681094813536574	0.7528776403668551	0.7574537436487393	0.7292477550889975	-0.8738037327567024	2.893863490478621e-10	0.7136231232196021	0.7475936516095867	0.7532127481847972	0.7280970892501445	0.699556640750498	0.691332005397417	0.6619466041251687	-0.7641044634236333	8.931937486027107e-07	0.8314700571571837	0.8052825719932468	0.8377429447018251	0.8422253694679821	0.8423117853685078	0.839621690391032	0.8216359810205077	-0.1661096659616594	0.38033576083131504
Finnish	SW Finnish	0.7192864799608688	0.7476799150769615	0.7322139311249181	0.7185750413687597	0.7069093633894283	0.7143201473664492	0.6960204814386961	-0.8051302064262446	8.102345346607513e-08	0.6516790403087119	0.6831974329935825	0.6799987416635208	0.6667283251541463	0.6386649049955958	0.6334289669057507	0.6080558701396754	-0.7065792368221459	1.2777120842940853e-05	0.7921809978170404	0.7567473485180501	0.7961432989819811	0.80352237011808	0.8057762862974418	0.8050462678904597	0.7858504150962297	-0.07603140415157833	0.6896538956302529
Finnish	SW transition area	0.7661124826637663	0.7851406177166238	0.7785698254579356	0.7681577266370871	0.7583654161559311	0.7638658218669613	0.7425754881480586	-0.8118191862636267	5.193702117848278e-08	0.6905785899150615	0.7183842559622031	0.7158604158343611	0.7038734779663373	0.6800020843827622	0.6749561411127131	0.6503951642319918	-0.6932012771473813	2.1726092652153875e-05	0.8316187838929273	0.7899394254067151	0.8379664243682935	0.8449030806507443	0.8465732087227413	0.8440602284527519	0.826270335756317	-0.09877393559867802	0.6035573262617266
Finnish	Savonian F.	0.7761448711894066	0.822431384608626	0.800274571394054	0.776839353768767	0.7596694892605975	0.7633502103216878	0.7343042177827078	-0.869790344854273	4.3714637412505443e-10	0.7439439550359823	0.7734256745526068	0.7852889356751067	0.7614486490479621	0.7301109941455668	0.7232186455389956	0.6901708312556559	-0.7685637833152215	7.046778817653637e-07	0.839821419388962	0.8148557618141616	0.8437908160641745	0.8497829264888452	0.8520219791521277	0.8486949878424142	0.8297820449720487	-0.09119309178297812	0.6317522822410958
Finnish	Tavastian F.	0.7859464149017608	0.8145853534064813	0.8044429701454453	0.788046950752743	0.7750803776473589	0.7788292931870375	0.7546935442714979	-0.8693444128651141	4.572648248046604e-10	0.7385688791526765	0.7618950126934732	0.7697741790189174	0.7554909507820817	0.7295123249529112	0.7226404471378266	0.6921003603308492	-0.7984412265888622	1.2431271914255808e-07	0.8466878475521096	0.808875540163658	0.8493691705742336	0.8591110157630737	0.8610132091084619	0.8583458477632371	0.843412301939992	0.024303293409155536	0.8985629121939209
